id,feature_name,Title,Author,SCI,Journal_or_Conference_name,Year,No_field,no_field_secondary,Fiber_type,Fiber_type_detail,Matrix_type,Matrix_type_detail,glass_transition_temperature,glass_transition_temperature_run_2,cure_ratio,Fiber_content_weight,Fiber_content_volume,Void_content,diameter,average_area,nominal_area,rib,surface_treatment,Water_absorption_at_saturation,Water_absorption_test_standard,Water_absorption_note,Brand_name,Manufacturer,Important_notes,Notes_of_rebar,Target_parameter,note_of_target_parameter,num_1,note_of_number,Value1_1,COV1_1,note_of_Value1,Value2_1,COV2_1,Value2note_1,Value3_1,COV3_1,Value3note_1,SEM_T_BCBT,SEM_L_BCBT,OTHER_main,OTHER1_1,FTIR_1,note_1,temperature,note_of_temperature,time_field,note_of_time,concrete,pH_of_concrete,strength_of_concrete,crack,cover,note_of_concrete,pH_1,pHafter,ingredient_1,pH_2,RH_1,ingredient_2,note_2,Location,Effektive_Klimaklassifikation,field_average_humidity,field_average_temperature,pH_2_additional,Ingrediant_additional,number_field,type_field,SolutionorMoisture,cycle_pH,cycle_pH_after,created_at,updated_at
5281,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,71,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5282,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,72,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5283,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,73,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5284,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,74,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5285,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,75,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5286,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,76,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5287,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,77,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5288,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,78,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5289,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,79,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5290,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,80,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5291,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,81,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5292,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,82,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5293,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,83,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5294,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,84,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5295,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,85,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5296,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,86,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5297,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,87,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5298,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,88,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5299,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,89,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5300,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,90,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,0.0,,"NaCl: 27.5(0.470), MgCl₂: 5.1(0.053), CaCl₂: 1.11(0.010), KCl: 0.76(0.010), KBr: 0.10(0.00084);g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5301,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,91,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5302,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,92,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5303,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,93,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5304,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,94,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5305,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,95,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5306,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,96,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5307,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,97,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5308,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,98,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5309,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,99,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5310,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,100,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,40.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5311,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,101,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5312,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,102,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5313,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,103,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5314,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,104,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5315,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,105,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,60.0,0,6480.0,9-month,,,,,,,13.5,,"KOH: 19.6,NaOH:2.4, Ca(OH)2:2; g/L",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
5316,0,"Tensile strength retention of glass fibre-reinforced stirrups subjected to aggressive solutions: effect of environmental condition, stirrup shape and stirrup diameter","Amirhossein Hajmoosa, Mussa Mahmoudi, Mohsen Ebrahimzadeh, Milad Shakiba, Milad Bazli",1,Materials and Structures,2024,,106,Glass,E-glass,Vinyl ester,,,,,,70.0,,8.0,,,helically wrapped,smooth,,,,,,,,tensile,U-shaped GFRP stirrups and was measured at the bent region.,5.0,,356.6,1.1,,52.5,2.5,,,,,0,0,0,0,0,0,25.0,0,6480.0,9-month,,,,,,,3.5,,HCL:11.5; mg/L,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
